75068.5,167858.27,1.0291219E-4,2.7158758E-5,2.195353E-4,1.5206248E-4,148.0694,79.025314,263.6968,138.72214
79737.55,178298.56,1.5707185E-4,7.303036E-5,2.9797349E-4,1.8335061E-4,218.28043,38.63936,409.76578,342.01843
81431.1,182085.48,8.926063E-5,3.1871823E-5,1.4107181E-4,8.43667E-5,201.5672,38.118237,420.01904,275.92325
94063.85,210333.17,8.583965E-5,1.51369995E-5,1.987671E-4,1.4709379E-4,188.05238,85.883644,239.53497,123.78695
76151.8,170280.6,7.553577E-5,1.9670868E-5,1.18483316E-4,8.0631944E-5,102.39493,31.400637,178.0028,106.17021
72079.45,161174.56,9.5071766E-5,6.4361366E-6,1.8590568E-4,1.5713631E-4,164.68341,85.47514,226.04866,118.201096
81348.05,181899.75,1.8266519E-4,1.543706E-5,3.3177534E-4,2.701845E-4,289.1,45.122055,423.04254,308.46518
90516.5,202401.05,7.6452496E-5,3.1147483E-5,1.815986E-4,1.2232758E-4,174.03241,78.77182,259.50916,135.73462
77226.65,172684.05,1.04402665E-4,2.921689E-5,2.6626975E-4,1.9286948E-4,180.48581,46.043457,296.0152,180.39264
84298.7,188497.64,9.0644426E-5,3.6020843E-5,1.5134968E-4,8.9376415E-5,176.50198,99.12618,231.21635,103.69283
101891.85,227837.11,1.2237353E-4,2.0278268E-5,1.7675401E-4,1.2192482E-4,194.02242,139.0863,264.91507,101.346985
77929.75,174256.2,1.717991E-4,4.3608958E-5,3.2399918E-4,2.1406499E-4,242.5665,98.600204,333.62405,174.92563
85706.9,191646.45,1.9089415E-4,3.71277E-5,3.268887E-4,2.1372776E-4,328.44357,196.62146,490.11224,255.70154
75921.2,169764.97,1.3929053E-4,1.7618355E-5,2.200895E-4,1.491145E-4,295.05847,112.79185,507.29282,339.4142
89464.5,200048.7,1.08373904E-4,2.1558708E-5,2.9596587E-4,2.1864506E-4,276.0055,46.09772,463.77795,336.63162
82507.0,184491.27,4.5657598E-5,3.5138296E-6,9.004558E-5,6.937718E-5,47.714733,24.04163,72.02777,36.71808
73412.75,164155.9,9.211668E-5,1.6103695E-5,1.519767E-4,9.743215E-5,127.8779,34.36568,215.80779,136.64543
106279.1,237647.3,3.9257673E-5,1.4173434E-5,8.345167E-5,5.2750525E-5,88.325584,29.15476,169.01184,112.36711
90468.4,202293.48,1.6403804E-4,4.656873E-5,2.7715566E-4,2.0690833E-4,252.76495,225.39964,276.05252,44.345154
92782.35,207467.64,1.4202739E-4,3.7384012E-5,2.715931E-4,1.6779757E-4,128.78719,35.44009,228.05482,137.36975
102294.05,228736.44,1.7661924E-4,1.0637921E-4,2.661318E-4,1.2232365E-4,150.6075,86.034874,234.64441,116.415344
89404.8,199915.2,1.7525043E-4,9.0900314E-5,2.3616433E-4,1.0942212E-4,154.05199,78.05767,224.08034,112.29848
